date,temperature,humidity,precipitation,wind_speed,country,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2021-03-02,24.31625,41.583333333333336,0.0,2.9633333333333334,,0,0,0,0,0,0,0,0,0,0
2021-03-03,23.967083333333335,37.041666666666664,0.0,2.984166666666667,,0,0,0,0,0,0,0,0,0,0
2021-03-04,23.914583333333336,33.541666666666664,0.0,2.58875,,0,0,0,0,0,0,0,0,0,0
2021-03-05,23.874166666666667,34.833333333333336,0.0,2.723333333333333,,0,0,0,0,0,0,0,0,0,0
2021-03-06,23.7225,34.375,0.0,3.0683333333333334,,0,0,0,0,0,0,0,0,0,0
2021-03-07,23.074166666666667,24.5,0.0,2.7133333333333334,,0,0,0,0,0,0,0,0,0,0
2021-03-08,23.855416666666667,23.791666666666668,0.0,2.10375,,0,0,0,0,0,0,0,0,0,0
2021-03-09,25.125833333333333,28.541666666666668,0.0,1.6900000000000002,,0,0,0,0,0,0,0,0,0,0
2021-03-10,26.192916666666665,31.291666666666668,0.0,1.7212500000000002,,0,0,0,0,0,0,0,0,0,0
2021-03-11,26.449583333333333,34.5,0.0,2.0008333333333335,,0,0,0,0,0,0,0,0,0,0
2021-03-12,26.726250000000004,36.166666666666664,0.0,1.9316666666666666,,0,0,0,0,0,0,0,0,0,0
2021-03-13,26.435833333333335,36.541666666666664,0.0,1.7429166666666667,,0,0,0,0,0,0,0,0,0,0
2021-03-14,27.2375,31.583333333333332,0.0,1.5704166666666666,,0,0,0,0,0,0,0,0,0,0
2021-03-15,26.855833333333333,38.291666666666664,0.0,1.5670833333333334,,0,0,0,0,0,0,0,0,0,0
2021-03-16,26.411666666666665,41.625,0.0,2.0554166666666664,,0,0,0,0,0,0,0,0,0,0
2021-03-17,25.681250000000002,43.041666666666664,0.0,1.8708333333333333,,0,0,0,0,0,0,0,0,0,0
2021-03-18,25.935833333333335,43.291666666666664,0.0,2.1016666666666666,,0,0,0,0,0,0,0,0,0,0
2021-03-19,25.190416666666668,43.75,0.11,2.5541666666666667,,0,0,0,0,0,0,0,0,0,0
2021-03-20,24.98,35.125,0.0,3.2708333333333335,,0,0,0,0,0,0,0,0,0,0
2021-03-21,24.869583333333335,23.916666666666668,0.0,3.185416666666667,,0,0,0,0,0,0,0,0,0,0
2021-03-22,23.782083333333333,15.708333333333334,0.0,2.8049999999999997,,0,0,0,0,0,0,0,0,0,0
2021-03-23,23.989166666666666,15.666666666666666,0.0,2.3379166666666666,,0,0,0,0,0,0,0,0,0,0
2021-03-24,25.397499999999997,18.458333333333332,0.0,1.53,,0,0,0,0,0,0,0,0,0,0
2021-03-25,24.9025,18.833333333333332,0.0,2.4125,,0,0,0,0,0,0,0,0,0,0
2021-03-26,24.828333333333333,19.166666666666668,0.0,2.6083333333333334,,0,0,0,0,0,0,0,0,0,0
2021-03-27,24.332916666666666,21.791666666666668,0.0,2.5420833333333333,,0,0,0,0,0,0,0,0,0,0
2021-03-28,24.345416666666665,20.791666666666668,0.0,2.3058333333333336,,0,0,0,0,0,0,0,0,0,0
2021-03-29,25.504166666666666,23.5,0.0,2.1729166666666666,,0,0,0,0,0,0,0,0,0,0
2021-03-30,27.28125,28.666666666666668,0.0,1.7208333333333332,,0,0,0,0,0,0,0,0,0,0
2021-03-31,26.9075,28.583333333333332,0.0,1.885,,0,0,0,0,0,0,0,0,0,0
2021-04-01,26.554166666666664,23.166666666666668,0.0,2.3529166666666668,,0,0,0,0,0,0,0,0,0,0
2021-04-02,26.41541666666667,20.791666666666668,0.0,2.7016666666666667,,0,0,0,0,0,0,0,0,0,0
2021-04-03,25.6725,25.25,0.0,2.9158333333333335,,0,0,0,0,0,0,0,0,0,0
2021-04-04,26.0825,34.166666666666664,0.0,2.7929166666666667,,0,0,0,0,0,0,0,0,0,0
2021-04-05,25.755416666666665,35.916666666666664,0.0,1.7220833333333332,,0,0,0,0,0,0,0,0,0,0
2021-04-06,26.689583333333335,34.666666666666664,0.0,2.763333333333333,,0,0,0,0,0,0,0,0,0,0
2021-04-07,26.31125,24.5,0.0,2.4066666666666667,,0,0,0,0,0,0,0,0,0,0
2021-04-08,26.36583333333333,24.375,0.0,1.9475,,0,0,0,0,0,0,0,0,0,0
2021-04-09,27.10166666666667,23.583333333333332,0.0,2.0920833333333335,,0,0,0,0,0,0,0,0,0,0
2021-04-10,28.105416666666667,33.875,0.0,2.55125,,0,0,0,0,0,0,0,0,0,0
2021-04-11,27.428749999999997,43.166666666666664,0.21,2.0404166666666668,,0,0,0,0,0,0,0,0,0,0
2021-04-12,26.215833333333332,47.916666666666664,0.27,1.7279166666666665,,0,0,0,0,0,0,0,0,0,0
2021-04-13,28.40416666666667,36.041666666666664,0.0,1.99125,,0,0,0,0,0,0,0,0,0,0
2021-04-14,26.986666666666665,36.625,0.0,2.0325,,0,0,0,0,0,0,0,0,0,0
2021-04-15,26.506666666666664,35.916666666666664,0.0,1.4991666666666665,,0,0,0,0,0,0,0,0,0,0
2021-04-16,26.874166666666667,30.166666666666668,0.0,1.945833333333333,,0,0,0,0,0,0,0,0,0,0
2021-04-17,25.12125,48.625,5.19,1.4087500000000002,,0,0,0,0,0,0,0,0,0,0
2021-04-18,22.32166666666667,69.5,13.540000000000001,1.6375,,0,0,0,0,0,0,0,0,0,0
2021-04-19,22.68541666666667,63.625,2.04,1.9670833333333333,,0,0,0,0,0,0,0,0,0,0
2021-04-20,25.113333333333333,47.625,0.0,1.5708333333333335,,0,0,0,0,0,0,0,0,0,0
2021-04-21,25.122083333333332,54.25,1.08,2.1170833333333334,,0,0,0,0,0,0,0,0,0,0
2021-04-22,26.042083333333334,52.083333333333336,0.0,2.2079166666666667,,0,0,0,0,0,0,0,0,0,0
2021-04-23,25.269583333333333,57.208333333333336,3.3899999999999997,1.5229166666666665,,0,0,0,0,0,0,0,0,0,0
2021-04-24,26.03,51.083333333333336,0.15,2.0187500000000003,,0,0,0,0,0,0,0,0,0,0
2021-04-25,24.394166666666667,59.208333333333336,3.23,2.6041666666666665,,0,0,0,0,0,0,0,0,0,0
2021-04-26,22.65125,68.875,6.609999999999999,1.47,,0,0,0,0,0,0,0,0,0,0
2021-04-27,23.33375,65.25,3.65,2.018333333333333,,0,0,0,0,0,0,0,0,0,0
2021-04-28,22.410416666666666,77.375,8.36,0.9245833333333334,,0,0,0,0,0,0,0,0,0,0
2021-04-29,22.315833333333334,78.54166666666667,14.74,1.1187500000000001,,0,0,0,0,0,0,0,0,0,0
2021-04-30,20.605,83.08333333333333,9.68,1.0,,0,0,0,0,0,0,0,0,0,0
2021-05-01,22.89375,73.0,10.91,1.0308333333333335,,0,0,0,0,0,0,0,0,0,0
2021-05-02,19.660416666666666,89.58333333333333,28.590000000000003,1.29125,,0,0,0,0,0,0,0,0,0,0
2021-05-03,20.237083333333334,82.5,11.21,1.4395833333333332,,0,0,0,0,0,0,0,0,0,0
2021-05-04,19.93166666666667,83.45833333333333,10.35,0.98875,,0,0,0,0,0,0,0,0,0,0
2021-05-05,21.195416666666667,79.33333333333333,16.98,1.4208333333333334,,0,0,0,0,0,0,0,0,0,0
2021-05-06,21.31833333333333,82.33333333333333,17.49,1.1829166666666666,,0,0,0,0,0,0,0,0,0,0
2021-05-07,19.6325,86.375,31.5,1.4037499999999998,,0,0,0,0,0,0,0,0,0,0
2021-05-08,22.342916666666667,72.625,0.54,1.8550000000000002,,0,0,0,0,0,0,0,0,0,0
2021-05-09,22.677083333333332,67.16666666666667,0.0,1.5737500000000002,,0,0,0,0,0,0,0,0,0,0
2021-05-10,24.52125,59.25,0.0,1.9799999999999998,,0,0,0,0,0,0,0,0,0,0
2021-05-11,24.147499999999997,60.916666666666664,0.0,1.7383333333333333,,0,0,0,0,0,0,0,0,0,0
2021-05-12,25.296666666666667,55.083333333333336,0.0,1.7970833333333334,,0,0,0,0,0,0,0,0,0,0
2021-05-13,25.084999999999997,55.25,0.0,2.1504166666666666,,0,0,0,0,0,0,0,0,0,0
2021-05-14,25.495416666666667,54.416666666666664,0.0,1.9937500000000001,,0,0,0,0,0,0,0,0,0,0
2021-05-15,25.4175,56.208333333333336,0.0,2.080833333333333,,0,0,0,0,0,0,0,0,0,0
2021-05-16,24.841250000000002,58.291666666666664,0.0,2.305,,0,0,0,0,0,0,0,0,0,0
2021-05-17,26.25,51.791666666666664,0.0,2.0570833333333334,,0,0,0,0,0,0,0,0,0,0
2021-05-18,24.92125,51.791666666666664,0.0,1.6270833333333332,,0,0,0,0,0,0,0,0,0,0
2021-05-19,25.68625,47.916666666666664,0.0,2.0083333333333333,,0,0,0,0,0,0,0,0,0,0
2021-05-20,26.846249999999998,42.166666666666664,0.0,2.362083333333333,,0,0,0,0,0,0,0,0,0,0
2021-05-21,26.769166666666667,37.791666666666664,0.0,2.7566666666666664,,0,0,0,0,0,0,0,0,0,0
2021-05-22,25.881666666666664,39.166666666666664,0.0,2.5791666666666666,,0,0,0,0,0,0,0,0,0,0
2021-05-23,26.374166666666667,39.333333333333336,0.0,2.4783333333333335,,0,0,0,0,0,0,0,0,0,0
2021-05-24,26.346666666666664,36.708333333333336,0.0,2.481666666666667,,0,0,0,0,0,0,0,0,0,0
2021-05-25,27.374166666666667,38.375,0.0,2.5845833333333332,,0,0,0,0,0,0,0,0,0,0
2021-05-26,26.91541666666667,40.208333333333336,0.0,3.30125,,0,0,0,0,0,0,0,0,0,0
2021-05-27,26.385416666666668,42.791666666666664,0.0,3.9629166666666666,,0,0,0,0,0,0,0,0,0,0
2021-05-28,26.6675,39.333333333333336,0.0,2.969583333333333,,0,0,0,0,0,0,0,0,0,0
2021-05-29,25.98,43.25,0.0,3.2070833333333333,,0,0,0,0,0,0,0,0,0,0
2021-05-30,27.430833333333336,36.041666666666664,0.0,2.035416666666667,,0,0,0,0,0,0,0,0,0,0
2021-05-31,28.244583333333335,33.375,0.0,3.01125,,0,0,0,0,0,0,0,0,0,0
2021-06-01,27.119583333333335,41.041666666666664,0.0,4.367916666666667,,0,0,0,0,0,0,0,0,0,0
2021-06-02,26.21291666666667,45.458333333333336,0.0,4.1745833333333335,,0,0,0,0,0,0,0,0,0,0
2021-06-03,26.374583333333334,40.125,0.0,2.61375,,0,0,0,0,0,0,0,0,0,0
2021-06-04,27.052083333333332,36.208333333333336,0.0,2.5816666666666666,,0,0,0,0,0,0,0,0,0,0
2021-06-05,26.954166666666666,39.125,0.0,2.973333333333333,,0,0,0,0,0,0,0,0,0,0
2021-06-06,27.56458333333333,39.75,0.0,3.1595833333333334,,0,0,0,0,0,0,0,0,0,0
2021-06-07,27.140416666666667,40.833333333333336,0.18,2.6841666666666666,,0,0,0,0,0,0,0,0,0,0
2021-06-08,27.52208333333333,39.708333333333336,0.67,4.03375,,0,0,0,0,0,0,0,0,0,0
2021-06-09,28.12625,38.333333333333336,0.0,3.7216666666666662,,0,0,0,0,0,0,0,0,0,0
2021-06-10,28.189999999999998,38.333333333333336,0.0,3.2695833333333333,,0,0,0,0,0,0,0,0,0,0
2021-06-11,27.808333333333334,41.833333333333336,0.0,3.73625,,0,0,0,0,0,0,0,0,0,0
2021-06-12,27.589583333333334,43.125,0.0,3.669166666666667,,0,0,0,0,0,0,0,0,0,0
2021-06-13,26.256249999999998,46.875,0.0,4.966666666666667,,0,0,0,0,0,0,0,0,0,0
2021-06-14,26.314999999999998,43.25,0.0,3.88625,,0,0,0,0,0,0,0,0,0,0
2021-06-15,26.366666666666664,39.083333333333336,0.0,2.6941666666666664,,0,0,0,0,0,0,0,0,0,0
2021-06-16,25.89916666666667,40.125,0.0,2.36875,,0,0,0,0,0,0,0,0,0,0
2021-06-17,27.485833333333332,39.458333333333336,0.0,2.4829166666666667,,0,0,0,0,0,0,0,0,0,0
2021-06-18,28.552083333333332,37.833333333333336,0.0,2.7375000000000003,,0,0,0,0,0,0,0,0,0,0
2021-06-19,26.860833333333332,38.833333333333336,0.0,3.7566666666666664,,0,0,0,0,0,0,0,0,0,0
2021-06-20,26.061666666666667,40.5,0.0,4.132083333333333,,0,0,0,0,0,0,0,0,0,0
2021-06-21,25.970416666666665,40.333333333333336,0.0,3.5233333333333334,,0,0,0,0,0,0,0,0,0,0
2021-06-22,26.2075,39.125,0.0,3.565,,0,0,0,0,0,0,0,0,0,0
2021-06-23,26.000416666666666,41.541666666666664,0.0,4.516666666666667,,0,0,0,0,0,0,0,0,0,0
2021-06-24,26.201666666666668,43.666666666666664,0.0,4.1775,,0,0,0,0,0,0,0,0,0,0
2021-06-25,26.745833333333334,41.0,0.0,3.7216666666666662,,0,0,0,0,0,0,0,0,0,0
2021-06-26,27.625,40.916666666666664,0.0,3.5399999999999996,,0,0,0,0,0,0,0,0,0,0
2021-06-27,26.646666666666665,44.25,0.0,4.717083333333334,,0,0,0,0,0,0,0,0,0,0
2021-06-28,27.161666666666665,42.5,0.0,4.036666666666666,,0,0,0,0,0,0,0,0,0,0
2021-06-29,26.10166666666667,43.458333333333336,0.0,4.769166666666666,,0,0,0,0,0,0,0,0,0,0
2021-06-30,25.67625,44.541666666666664,0.0,4.0725,,0,0,0,0,0,0,0,0,0,0
2021-07-01,25.998333333333335,44.875,0.0,3.112916666666667,,0,0,0,0,0,0,0,0,0,0
2021-07-02,26.277916666666666,42.958333333333336,0.14,2.8679166666666664,,0,0,0,0,0,0,0,0,0,0
2021-07-03,26.469583333333333,43.416666666666664,0.0,3.4904166666666665,,0,0,0,0,0,0,0,0,0,0
2021-07-04,26.700833333333335,43.208333333333336,0.42,4.105833333333333,,0,0,0,0,0,0,0,0,0,0
2021-07-05,26.879166666666666,40.958333333333336,0.84,3.8820833333333336,,0,0,0,0,0,0,0,0,0,0
2021-07-06,26.910833333333333,40.291666666666664,0.14,4.0304166666666665,,0,0,0,0,0,0,0,0,0,0
2021-07-07,24.879166666666666,52.125,2.0700000000000003,3.750833333333333,,0,0,0,0,0,0,0,0,0,0
2021-07-08,23.647499999999997,61.875,2.91,3.1054166666666667,,0,0,0,0,0,0,0,0,0,0
2021-07-09,23.80333333333333,55.416666666666664,0.4,3.942083333333333,,0,0,0,0,0,0,0,0,0,0
2021-07-10,23.83875,52.833333333333336,0.0,4.67125,,0,0,0,0,0,0,0,0,0,0
2021-07-11,23.495833333333334,57.375,1.29,4.275833333333334,,0,0,0,0,0,0,0,0,0,0
2021-07-12,24.97583333333333,56.041666666666664,3.08,3.2295833333333337,,0,0,0,0,0,0,0,0,0,0
2021-07-13,22.772499999999997,68.75,23.37,3.4112500000000003,,0,0,0,0,0,0,0,0,0,0
2021-07-14,22.360416666666666,66.91666666666667,2.5700000000000003,4.46375,,0,0,0,0,0,0,0,0,0,0
2021-07-15,21.5125,69.20833333333333,4.72,3.4345833333333338,,0,0,0,0,0,0,0,0,0,0
2021-07-16,22.74291666666667,64.79166666666667,4.48,3.2937499999999997,,0,0,0,0,0,0,0,0,0,0
2021-07-17,21.984166666666667,67.95833333333333,1.57,3.8029166666666665,,0,0,0,0,0,0,0,0,0,0
2021-07-18,23.5725,57.0,0.0,4.05375,,0,0,0,0,0,0,0,0,0,0
2021-07-19,23.8125,58.75,0.0,3.48,,0,0,0,0,0,0,0,0,0,0
2021-07-20,22.580833333333334,63.25,1.07,3.4508333333333336,,0,0,0,0,0,0,0,0,0,0
2021-07-21,21.994583333333335,64.45833333333333,0.93,3.9908333333333332,,0,0,0,0,0,0,0,0,0,0
2021-07-22,22.981666666666666,57.958333333333336,1.1,4.621666666666667,,0,0,0,0,0,0,0,0,0,0
2021-07-23,23.802083333333332,59.916666666666664,13.52,3.0262499999999997,,0,0,0,0,0,0,0,0,0,0
2021-07-24,21.018333333333334,70.875,2.79,3.6816666666666666,,0,0,0,0,0,0,0,0,0,0
2021-07-25,19.572916666666668,72.25,5.01,3.0316666666666667,,0,0,0,0,0,0,0,0,0,0
2021-07-26,19.237916666666667,76.625,9.26,2.69125,,0,0,0,0,0,0,0,0,0,0
2021-07-27,21.79625,66.41666666666667,0.39,3.1525,,0,0,0,0,0,0,0,0,0,0
2021-07-28,21.526666666666667,67.20833333333333,0.24,4.52625,,0,0,0,0,0,0,0,0,0,0
2021-07-29,21.790833333333335,65.66666666666667,0.0,4.804583333333333,,0,0,0,0,0,0,0,0,0,0
2021-07-30,21.093333333333334,69.08333333333333,4.64,4.4225,,0,0,0,0,0,0,0,0,0,0
2021-07-31,20.037499999999998,73.08333333333333,7.59,3.7183333333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-01,22.575416666666666,61.5,1.12,2.4858333333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-02,22.113333333333333,62.75,1.4,3.6391666666666667,,0,0,0,0,0,0,0,0,0,0
2021-08-03,21.46375,63.791666666666664,1.21,2.7445833333333334,,0,0,0,0,0,0,0,0,0,0
2021-08-04,22.544583333333335,63.416666666666664,0.87,3.09,,0,0,0,0,0,0,0,0,0,0
2021-08-05,23.0775,59.791666666666664,2.9,2.5520833333333335,,0,0,0,0,0,0,0,0,0,0
2021-08-06,22.936666666666667,60.875,0.47,2.970833333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-07,23.024583333333336,59.541666666666664,0.39,2.277083333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-08,23.72791666666667,60.041666666666664,7.27,1.99875,,0,0,0,0,0,0,0,0,0,0
2021-08-09,22.431250000000002,68.91666666666667,1.9500000000000002,1.8620833333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-10,23.74625,62.708333333333336,0.7,2.1808333333333336,,0,0,0,0,0,0,0,0,0,0
2021-08-11,23.0725,58.5,0.0,3.0425,,0,0,0,0,0,0,0,0,0,0
2021-08-12,23.5125,52.833333333333336,0.0,2.5779166666666664,,0,0,0,0,0,0,0,0,0,0
2021-08-13,24.341250000000002,56.375,0.16,1.5495833333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-14,25.051666666666666,47.666666666666664,0.18,4.00125,,0,0,0,0,0,0,0,0,0,0
2021-08-15,23.636666666666667,53.583333333333336,2.44,3.91375,,0,0,0,0,0,0,0,0,0,0
2021-08-16,23.532083333333333,61.708333333333336,1.4000000000000001,2.4229166666666666,,0,0,0,0,0,0,0,0,0,0
2021-08-17,23.973333333333333,58.375,0.9500000000000001,2.9425000000000003,,0,0,0,0,0,0,0,0,0,0
2021-08-18,25.11791666666667,48.25,0.0,2.891666666666667,,0,0,0,0,0,0,0,0,0,0
2021-08-19,24.654583333333335,52.958333333333336,1.38,3.1329166666666666,,0,0,0,0,0,0,0,0,0,0
2021-08-20,25.158749999999998,51.041666666666664,0.0,3.3870833333333334,,0,0,0,0,0,0,0,0,0,0
2021-08-21,25.31833333333333,50.791666666666664,0.85,2.3554166666666667,,0,0,0,0,0,0,0,0,0,0
2021-08-22,23.224166666666665,62.333333333333336,5.57,2.37625,,0,0,0,0,0,0,0,0,0,0
2021-08-23,23.1925,61.625,5.78,2.9291666666666667,,0,0,0,0,0,0,0,0,0,0
2021-08-24,21.089583333333334,73.5,3.58,1.825,,0,0,0,0,0,0,0,0,0,0
2021-08-25,24.280416666666667,54.5,0.25,2.1683333333333334,,0,0,0,0,0,0,0,0,0,0
2021-08-26,25.183333333333334,42.916666666666664,0.0,2.9758333333333336,,0,0,0,0,0,0,0,0,0,0
2021-08-27,23.8625,51.083333333333336,0.0,2.3241666666666667,,0,0,0,0,0,0,0,0,0,0
2021-08-28,25.624583333333334,49.291666666666664,0.13,2.237083333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-29,26.0675,49.125,0.0,2.9370833333333333,,0,0,0,0,0,0,0,0,0,0
2021-08-30,26.235,47.875,0.0,3.475,,0,0,0,0,0,0,0,0,0,0
2021-08-31,25.58458333333333,52.041666666666664,0.8500000000000001,2.58,,0,0,0,0,0,0,0,0,0,0
2021-09-01,23.73125,56.791666666666664,0.0,2.339166666666667,,0,0,0,0,0,0,0,0,0,0
2021-09-02,25.17,48.458333333333336,0.0,2.935416666666667,,0,0,0,0,0,0,0,0,0,0
2021-09-03,24.927916666666665,51.875,0.14,2.7158333333333338,,0,0,0,0,0,0,0,0,0,0
2021-09-04,24.074166666666667,55.625,1.76,2.1020833333333333,,0,0,0,0,0,0,0,0,0,0
2021-09-05,23.798333333333332,56.916666666666664,0.0,2.462083333333333,,0,0,0,0,0,0,0,0,0,0
2021-09-06,22.775833333333335,61.416666666666664,1.28,1.5304166666666665,,0,0,0,0,0,0,0,0,0,0
2021-09-07,24.699166666666667,59.541666666666664,0.0,1.50125,,0,0,0,0,0,0,0,0,0,0
2021-09-08,23.917083333333334,54.583333333333336,6.64,2.027083333333333,,0,0,0,0,0,0,0,0,0,0
2021-09-09,22.627916666666668,64.41666666666667,2.22,3.1075,,0,0,0,0,0,0,0,0,0,0
2021-09-10,24.25208333333333,55.875,0.0,2.375,,0,0,0,0,0,0,0,0,0,0
2021-09-11,23.719583333333333,58.25,0.99,1.9770833333333335,,0,0,0,0,0,0,0,0,0,0
2021-09-12,24.067083333333333,50.541666666666664,0.28,2.86875,,0,0,0,0,0,0,0,0,0,0
2021-09-13,24.880416666666665,48.625,0.0,2.8470833333333334,,0,0,0,0,0,0,0,0,0,0
2021-09-14,24.233333333333334,49.333333333333336,0.0,2.31125,,0,0,0,0,0,0,0,0,0,0
2021-09-15,24.592916666666667,51.083333333333336,0.76,1.6295833333333334,,0,0,0,0,0,0,0,0,0,0
2021-09-16,24.322083333333335,55.458333333333336,0.0,1.5337500000000002,,0,0,0,0,0,0,0,0,0,0
2021-09-17,25.144583333333333,50.166666666666664,0.0,1.9275,,0,0,0,0,0,0,0,0,0,0
2021-09-18,25.590833333333332,44.708333333333336,0.0,2.3045833333333334,,0,0,0,0,0,0,0,0,0,0
2021-09-19,25.70125,43.541666666666664,0.0,2.235,,0,0,0,0,0,0,0,0,0,0
2021-09-20,25.444999999999997,45.458333333333336,0.0,2.1966666666666668,,0,0,0,0,0,0,0,0,0,0
2021-09-21,24.497083333333332,54.833333333333336,0.8300000000000001,2.6125000000000003,,0,0,0,0,0,0,0,0,0,0
2021-09-22,24.684583333333332,54.458333333333336,1.34,2.622916666666667,,0,0,0,0,0,0,0,0,0,0
2021-09-23,23.232916666666668,60.875,2.58,2.169166666666667,,0,0,0,0,0,0,0,0,0,0
2021-09-24,22.513333333333335,63.916666666666664,4.220000000000001,2.08625,,0,0,0,0,0,0,0,0,0,0
2021-09-25,22.776666666666667,60.375,0.43,2.4829166666666667,,0,0,0,0,0,0,0,0,0,0
2021-09-26,22.852083333333336,53.125,0.16,2.2170833333333335,,0,0,0,0,0,0,0,0,0,0
2021-09-27,24.055000000000003,48.958333333333336,0.0,1.7483333333333333,,0,0,0,0,0,0,0,0,0,0
2021-09-28,25.044583333333335,43.0,0.0,1.6520833333333333,,0,0,0,0,0,0,0,0,0,0
2021-09-29,24.709999999999997,39.041666666666664,0.0,1.87375,,0,0,0,0,0,0,0,0,0,0
2021-09-30,24.383333333333336,49.041666666666664,0.79,2.63375,,0,0,0,0,0,0,0,0,0,0
2021-10-01,23.991666666666664,59.5,2.22,2.4091666666666667,,0,0,0,0,0,0,0,0,0,0
2021-10-02,23.975416666666664,57.666666666666664,0.0,1.905,,0,0,0,0,0,0,0,0,0,0
2021-10-03,22.92833333333333,62.583333333333336,9.45,1.9033333333333333,,0,0,0,0,0,0,0,0,0,0
2021-10-04,21.92,71.33333333333333,4.0200000000000005,1.6875,,0,0,0,0,0,0,0,0,0,0
2021-10-05,22.504583333333333,67.66666666666667,1.37,1.5933333333333335,,0,0,0,0,0,0,0,0,0,0
2021-10-06,23.339166666666667,65.58333333333333,0.72,1.8933333333333333,,0,0,0,0,0,0,0,0,0,0
2021-10-07,23.12291666666667,64.0,0.0,1.8441666666666665,,0,0,0,0,0,0,0,0,0,0
2021-10-08,23.56958333333333,61.208333333333336,1.04,1.7379166666666668,,0,0,0,0,0,0,0,0,0,0
2021-10-09,21.41333333333333,77.20833333333333,7.2700000000000005,1.4933333333333332,,0,0,0,0,0,0,0,0,0,0
2021-10-10,21.972916666666666,74.45833333333333,9.06,1.045,,0,0,0,0,0,0,0,0,0,0
2021-10-11,21.069583333333334,81.25,14.8,1.72,,0,0,0,0,0,0,0,0,0,0
2021-10-12,22.14375,65.83333333333333,0.34,1.5570833333333332,,0,0,0,0,0,0,0,0,0,0
2021-10-13,22.51,57.25,0.0,1.60375,,0,0,0,0,0,0,0,0,0,0
2021-10-14,22.3325,53.5,0.0,2.0625,,0,0,0,0,0,0,0,0,0,0
2021-10-15,22.652916666666666,45.416666666666664,0.0,1.8358333333333334,,0,0,0,0,0,0,0,0,0,0
2021-10-16,21.250833333333333,39.25,0.0,1.7091666666666667,,0,0,0,0,0,0,0,0,0,0
2021-10-17,21.7325,37.875,0.0,1.8191666666666668,,0,0,0,0,0,0,0,0,0,0
2021-10-18,23.514166666666668,34.708333333333336,0.0,1.8241666666666667,,0,0,0,0,0,0,0,0,0,0
2021-10-19,24.357916666666668,29.916666666666668,0.0,2.0991666666666666,,0,0,0,0,0,0,0,0,0,0
2021-10-20,22.507499999999997,32.5,0.0,2.21125,,0,0,0,0,0,0,0,0,0,0
2021-10-21,22.099166666666665,32.125,0.0,2.1729166666666666,,0,0,0,0,0,0,0,0,0,0
2021-10-22,22.509583333333335,32.75,0.0,2.5225,,0,0,0,0,0,0,0,0,0,0
2021-10-23,23.794583333333335,35.208333333333336,0.0,2.6058333333333334,,0,0,0,0,0,0,0,0,0,0
2021-10-24,22.942083333333333,32.041666666666664,0.0,1.9379166666666665,,0,0,0,0,0,0,0,0,0,0
2021-10-25,23.56958333333333,32.25,0.0,1.58,,0,0,0,0,0,0,0,0,0,0
2021-10-26,23.125833333333333,46.666666666666664,0.26,1.1829166666666666,,0,0,0,0,0,0,0,0,0,0
2021-10-27,22.686666666666667,49.625,0.14,1.5025000000000002,,0,0,0,0,0,0,0,0,0,0
2021-10-28,22.982916666666668,35.75,0.0,2.1404166666666664,,0,0,0,0,0,0,0,0,0,0
2021-10-29,21.791666666666668,28.791666666666668,0.0,1.9995833333333335,,0,0,0,0,0,0,0,0,0,0
2021-10-30,21.97125,33.416666666666664,0.0,2.22125,,0,0,0,0,0,0,0,0,0,0
2021-10-31,21.26875,57.416666666666664,0.23,2.1858333333333335,,0,0,0,0,0,0,0,0,0,0
2021-11-01,20.721666666666668,66.16666666666667,0.55,2.1062499999999997,,0,0,0,0,0,0,0,0,0,0
2021-11-02,21.107916666666664,36.625,0.0,2.2479166666666663,,0,0,0,0,0,0,0,0,0,0
2021-11-03,21.340416666666666,25.208333333333332,0.0,2.1404166666666664,,0,0,0,0,0,0,0,0,0,0
2021-11-04,21.544166666666666,25.458333333333332,0.0,1.7325,,0,0,0,0,0,0,0,0,0,0
2021-11-05,22.50208333333333,28.583333333333332,0.0,1.6804166666666667,,0,0,0,0,0,0,0,0,0,0
2021-11-06,24.01625,30.833333333333332,0.0,1.6695833333333334,,0,0,0,0,0,0,0,0,0,0
2021-11-07,23.69666666666667,30.833333333333332,0.0,1.5229166666666665,,0,0,0,0,0,0,0,0,0,0
2021-11-08,23.536666666666665,33.5,0.0,1.7,,0,0,0,0,0,0,0,0,0,0
2021-11-09,23.119583333333335,43.708333333333336,0.0,1.7970833333333334,,0,0,0,0,0,0,0,0,0,0
2021-11-10,22.510416666666668,36.5,0.0,2.0,,0,0,0,0,0,0,0,0,0,0
2021-11-11,22.322083333333335,33.375,0.0,1.8408333333333333,,0,0,0,0,0,0,0,0,0,0
2021-11-12,22.997083333333332,34.833333333333336,0.0,1.6116666666666666,,0,0,0,0,0,0,0,0,0,0
2021-11-13,25.145,40.666666666666664,0.0,1.4616666666666667,,0,0,0,0,0,0,0,0,0,0
2021-11-14,23.703333333333333,42.0,0.0,1.4941666666666666,,0,0,0,0,0,0,0,0,0,0
